subject,L1,L2,L3,L4,L5,L6,L7,L8,R1,R2,R3,R4,R5,R6,R7,R8,human_choice,normative_choice,EV_left,EV_right,EV_diff,complexity,is_correct,dataset_source,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
8,41,21,62,24,27,48,52,32,62,44,69,20,58,40,46,45,0,0,38.375,48.0,-9.625,5.66429363966825,1,framing,13.80160769620699,8.0,-31.0,-2,2.0794415416798357
8,28,31,24,31,71,35,36,54,54,30,48,76,29,58,40,56,0,0,38.75,48.875,-10.125,5.967311828944901,1,framing,24.420470409064606,42.0,-45.0,-4,2.0794415416798357
8,23,40,48,24,27,64,50,42,46,55,62,40,45,74,25,50,0,0,39.75,49.625,-9.875,5.085921317441205,1,framing,13.869368226418967,25.0,-23.0,-6,2.0794415416798357
8,44,52,50,63,80,59,32,71,60,38,52,40,19,60,68,46,1,1,56.375,47.875,8.5,7.06009854296131,1,framing,27.5,61.0,-36.0,0,2.0794415416798357
8,80,79,73,41,54,63,71,51,41,41,47,76,75,46,46,60,1,1,64.0,54.0,10.0,4.8009008734828935,1,framing,26.22498808388671,39.0,-35.0,2,2.0794415416798357
8,59,64,81,55,58,42,85,55,25,42,65,43,55,47,65,73,1,1,62.375,51.875,10.5,4.948300877442801,1,framing,15.47578754054216,34.0,-18.0,4,2.0794415416798357
8,69,26,58,36,53,55,64,70,66,52,84,49,92,61,63,51,1,0,53.875,64.75,-10.875,5.27314230801797,0,framing,17.687831268982638,19.0,-39.0,-2,1.9061547465398496
8,62,47,39,38,24,56,21,49,50,50,77,52,36,59,62,28,0,0,42.0,51.75,-9.75,5.423990905493518,1,framing,20.33316256758894,21.0,-41.0,-4,1.9061547465398496
8,60,50,56,50,64,73,74,95,31,53,52,54,70,50,80,49,1,1,65.25,54.875,10.375,4.971959525152423,1,framing,18.499577697882728,46.0,-6.0,0,1.9061547465398496
8,35,54,70,79,52,78,63,49,47,55,48,80,49,32,34,61,0,1,60.0,50.75,9.25,6.280078342794454,0,framing,19.543221331193074,46.0,-12.0,0,1.7328679513998633
8,64,81,60,78,87,48,51,54,22,51,62,62,60,73,53,50,1,1,65.375,54.125,11.25,4.287052487521564,1,framing,20.26542622300355,42.0,-25.0,2,1.9061547465398496
8,52,87,59,51,86,48,62,50,34,54,48,30,58,51,52,77,1,1,61.875,50.5,11.375,4.458377192921709,1,framing,17.89509360131989,33.0,-27.0,4,2.0794415416798357
8,47,81,57,75,61,65,39,73,53,83,40,47,59,50,40,44,1,1,62.25,52.0,10.25,4.473563880166152,1,framing,12.959070182694436,29.0,-6.0,2,2.0794415416798357
8,47,60,84,51,62,48,44,76,21,51,58,40,61,44,59,66,1,1,59.0,50.0,9.0,5.836890959137406,1,framing,12.489995996796797,26.0,-15.0,6,1.9061547465398496
8,60,40,58,38,65,36,22,40,64,72,67,42,45,40,74,35,0,0,44.875,54.875,-10.0,5.645553148844989,1,framing,20.862646045025066,20.0,-52.0,-4,1.6674619334292946
8,73,42,37,43,49,43,67,32,27,60,60,34,29,42,27,22,1,1,48.25,37.625,10.625,4.604220816137202,1,framing,23.043098207489376,46.0,-23.0,4,2.0794415416798357
8,27,45,37,52,20,70,46,46,28,64,44,47,59,59,75,42,0,0,42.875,52.25,-9.375,5.987155881689697,1,framing,16.70282535980066,11.0,-39.0,-2,2.0794415416798357
8,26,39,25,66,47,51,25,43,59,49,35,73,54,26,52,56,0,0,40.25,50.5,-10.25,4.778306624500313,1,framing,16.08376510646683,25.0,-33.0,-6,1.7328679513998633
8,42,64,52,45,79,54,40,34,55,65,66,91,46,71,52,54,0,0,51.25,62.5,-11.25,3.827024463290714,1,framing,20.589742591882978,33.0,-46.0,-6,2.0794415416798357
8,57,42,24,53,54,71,63,45,30,26,41,28,62,29,42,65,1,1,51.125,40.375,10.75,4.688048235879215,1,framing,21.34098170188054,42.0,-20.0,2,2.0794415416798357
8,64,74,79,72,60,41,74,37,57,26,60,41,51,61,80,46,1,1,62.625,52.75,9.875,6.293771340663664,1,framing,20.895199807611316,48.0,-20.0,2,2.0794415416798357
8,33,42,71,48,72,61,46,46,54,41,23,33,52,62,22,56,0,1,52.375,42.875,9.5,5.616767732113459,0,framing,20.389948504103682,48.0,-21.0,2,2.0794415416798357
8,27,30,40,53,21,62,47,20,42,26,66,66,59,40,48,43,0,0,37.5,48.75,-11.25,4.159412707822449,1,framing,17.788690227220215,22.0,-38.0,-4,2.0794415416798357
8,78,36,59,71,67,50,47,72,60,59,64,42,64,37,26,49,1,1,60.0,50.125,9.875,4.860303412779347,1,framing,16.15114160051852,29.0,-23.0,4,2.0794415416798357
8,65,48,40,33,51,32,32,20,20,59,59,39,57,72,45,55,0,0,40.125,50.75,-10.625,4.8667989056575784,1,framing,24.16059550176692,45.0,-40.0,-6,1.9061547465398496
8,79,52,76,54,85,47,51,53,50,48,46,33,37,59,67,77,0,1,62.125,52.125,10.0,5.374762870800099,0,framing,24.181604578687494,48.0,-24.0,2,2.0794415416798357
8,60,42,36,77,58,77,60,58,44,29,83,48,52,40,48,43,1,1,58.5,48.375,10.125,5.332333750251584,1,framing,23.52890509564778,37.0,-47.0,6,2.0794415416798357
8,45,26,38,60,55,20,23,53,55,42,43,82,54,50,26,48,0,0,40.0,50.0,-10.0,6.0540752873945785,1,framing,11.180339887498949,5.0,-30.0,-4,2.0794415416798357
8,34,71,46,50,51,80,58,47,58,64,83,57,61,94,50,52,0,0,54.625,64.875,-10.25,5.295631755148024,1,framing,14.086784586980807,8.0,-37.0,-4,2.0794415416798357
8,55,47,50,15,53,30,53,54,65,42,74,67,37,53,30,60,0,0,44.625,53.5,-8.875,6.4241012807942415,1,framing,22.707033601948098,23.0,-52.0,-2,2.0794415416798357
8,20,31,41,28,28,51,54,60,62,68,33,47,57,36,62,32,0,0,39.125,49.625,-10.5,4.5548995347029795,1,framing,23.95307913400697,28.0,-42.0,-2,2.0794415416798357
8,63,33,66,27,47,37,42,26,33,69,53,77,43,52,35,58,0,0,42.625,52.5,-9.875,5.82200077509501,1,framing,25.978055643176994,30.0,-50.0,0,2.0794415416798357
8,44,79,61,58,42,31,52,61,96,65,49,57,52,51,63,72,0,0,53.5,63.125,-9.625,5.770751578492902,1,framing,19.512415919101354,14.0,-52.0,-2,1.9061547465398496
8,43,47,62,35,41,67,76,68,34,52,45,33,21,45,62,60,1,1,54.875,44.0,10.875,4.347653075816536,1,framing,8.637671850678283,22.0,-5.0,6,2.0794415416798357
8,61,65,54,75,48,51,92,56,77,62,53,37,32,54,56,47,1,1,62.75,52.25,10.5,4.395189380020204,1,framing,17.57128339080558,38.0,-16.0,4,2.0794415416798357
8,65,24,38,60,33,41,45,57,51,76,67,78,48,38,48,48,1,0,45.375,56.75,-11.375,3.849842637391472,0,framing,20.47521367409874,14.0,-52.0,-2,2.0794415416798357
8,57,70,45,39,84,48,66,61,31,63,43,50,46,49,28,71,0,1,58.75,47.625,11.125,4.129370958296947,0,framing,18.87086047322697,38.0,-11.0,2,1.9061547465398496
8,66,56,25,56,30,36,45,49,17,32,26,45,63,22,38,41,1,1,45.375,35.5,9.875,4.966243209381078,1,framing,21.55479934956482,49.0,-33.0,4,2.0794415416798357
8,48,30,71,36,48,34,63,50,50,48,95,53,54,50,59,61,0,0,47.5,58.75,-11.25,4.176708441314801,1,framing,8.728545125048045,4.0,-24.0,-6,2.0794415416798357
8,29,45,54,66,44,38,36,17,63,48,43,75,47,26,55,51,0,0,41.125,51.0,-9.875,5.209069963596253,1,framing,16.796111901270486,12.0,-34.0,-4,1.7328679513998633
8,65,61,40,48,45,61,19,44,58,33,77,63,47,77,45,59,0,0,47.875,57.375,-9.5,5.943984805310665,1,framing,18.9274932307477,28.0,-37.0,-4,1.9061547465398496
8,39,60,62,64,64,44,67,29,63,83,81,73,60,52,66,37,0,0,53.625,64.375,-10.75,4.533978539634241,1,framing,9.794769012079866,4.0,-24.0,-4,1.9061547465398496
8,61,41,33,46,62,52,52,80,58,57,22,63,42,35,26,45,1,1,53.375,43.5,9.875,5.347653075816536,1,framing,17.624113452880405,35.0,-17.0,4,2.0794415416798357
8,49,42,53,86,43,61,57,39,47,62,81,84,73,55,51,50,0,0,53.75,62.875,-9.125,5.995488307811579,1,framing,14.225307553792993,6.0,-30.0,0,1.7328679513998633
8,48,63,62,41,84,71,48,68,53,28,58,68,36,51,72,42,0,1,60.625,51.0,9.625,5.4491224177948965,0,framing,25.519294171273625,48.0,-27.0,2,2.0794415416798357
8,40,35,55,28,60,20,19,34,43,63,32,29,67,60,52,33,0,0,36.375,47.375,-11.0,4.619965855703185,1,framing,19.665960439297137,23.0,-40.0,-4,2.0794415416798357
8,65,29,34,48,62,59,67,36,63,52,25,51,32,28,46,17,1,1,50.0,39.25,10.75,5.345030288881098,1,framing,17.181021506301654,31.0,-23.0,4,2.0794415416798357
8,23,42,65,27,60,39,43,56,33,28,39,24,19,67,38,38,1,1,44.375,35.75,8.625,6.3881886464312885,1,framing,19.99960937118523,41.0,-28.0,4,2.0794415416798357
8,42,43,60,30,65,71,67,48,20,70,26,46,44,45,57,43,1,1,53.25,43.875,9.375,6.095267181489358,1,framing,19.886788956490687,34.0,-27.0,4,2.0794415416798357
8,77,39,50,30,50,44,32,47,56,17,20,52,49,34,24,48,1,1,46.125,37.5,8.625,6.677369097626681,1,framing,15.329200076977273,30.0,-22.0,4,2.0794415416798357
8,32,52,34,25,30,15,43,61,49,46,46,39,53,15,46,71,0,0,36.5,45.625,-9.125,6.304274124209472,1,framing,8.92240858737146,6.0,-23.0,-5,2.0794415416798357
8,52,44,45,62,75,61,28,36,65,45,59,72,57,36,87,56,0,0,50.375,59.625,-9.25,6.455625319186328,1,framing,24.009112853248034,25.0,-59.0,-4,2.0794415416798357
8,38,29,64,56,45,30,21,42,50,49,43,37,58,84,50,39,0,0,40.625,51.25,-10.625,4.525220020404545,1,framing,23.393041166124597,21.0,-54.0,-2,2.0794415416798357
8,27,26,59,40,43,24,33,63,20,40,62,55,62,55,41,50,1,0,39.375,48.125,-8.75,5.999011266296238,0,framing,13.329947486768281,13.0,-31.0,-4,2.0794415416798357
8,27,23,66,19,39,44,31,39,65,38,31,41,24,48,48,63,0,0,36.0,44.75,-8.75,6.0728427323056575,1,framing,21.998579499594968,35.0,-38.0,-4,2.0794415416798357
8,23,20,63,58,44,30,36,38,21,47,47,39,75,45,55,57,0,0,39.0,48.25,-9.25,6.438105897993763,1,framing,17.93564885918544,19.0,-31.0,-2,1.9061547465398496
8,48,61,28,60,24,35,23,43,58,27,63,62,28,47,51,67,0,0,40.25,50.375,-10.125,5.634520931805003,1,framing,19.952678391634542,34.0,-35.0,-6,2.0794415416798357
8,81,72,59,35,44,43,46,49,60,79,77,68,46,53,38,77,0,0,53.625,62.25,-8.625,7.15882610987167,1,framing,16.807271491827578,21.0,-33.0,-4,2.0794415416798357
8,43,57,61,23,51,74,54,41,16,24,52,58,55,45,39,31,1,1,50.5,40.0,10.5,5.190761613127643,1,framing,20.688160865577203,33.0,-35.0,4,2.0794415416798357
8,52,66,44,48,73,64,63,25,46,70,27,53,35,50,55,24,1,1,54.375,45.0,9.375,6.325185773847815,1,framing,13.076099380166855,38.0,-5.0,4,2.0794415416798357
8,54,63,74,60,25,40,51,65,58,61,60,36,64,73,71,91,0,0,54.0,64.25,-10.25,5.682670836994028,1,framing,21.323402636539974,24.0,-39.0,-2,2.0794415416798357
8,32,52,43,25,51,66,24,50,40,54,41,43,52,74,40,77,0,0,42.875,52.625,-9.75,5.544879317383755,1,framing,9.256754290786809,2.0,-27.0,-6,1.9061547465398496
8,73,40,52,35,26,55,65,43,78,32,58,56,40,61,71,63,0,0,48.625,57.375,-8.75,6.802063100009164,1,framing,8.814051281902097,8.0,-21.0,-6,1.6674619334292946
8,44,61,61,22,39,46,51,26,52,65,32,65,37,68,42,61,0,0,43.75,52.75,-9.0,5.567086187704115,1,framing,22.124646889837585,29.0,-43.0,-2,2.0794415416798357
8,39,31,65,49,49,42,21,26,76,61,38,55,27,61,49,44,0,0,40.25,51.375,-11.125,4.285899822311913,1,framing,22.351943427809584,27.0,-37.0,-4,2.0794415416798357
8,26,41,28,67,48,38,57,35,65,81,59,38,42,46,38,56,0,0,42.5,53.125,-10.625,4.532918722568741,1,framing,24.803918541230537,29.0,-40.0,-2,2.0794415416798357
8,59,47,48,25,43,55,75,52,33,39,29,29,34,61,67,32,1,1,50.5,40.5,10.0,5.01110699893027,1,framing,10.594810050208546,26.0,-6.0,4,1.9061547465398496
8,34,51,40,77,58,34,40,33,87,59,51,43,41,55,41,56,0,0,45.875,54.125,-8.25,7.064481164353344,1,framing,24.661457783350926,34.0,-53.0,-4,2.0794415416798357
8,91,66,59,44,67,55,63,78,37,82,45,58,40,58,68,53,1,1,65.375,55.125,10.25,4.847461155218561,1,framing,22.67018967719503,54.0,-16.0,0,2.0794415416798357
8,50,17,34,18,51,44,53,53,28,76,56,39,40,46,59,58,0,0,40.0,50.25,-10.25,5.288661461013943,1,framing,23.009508903929262,22.0,-59.0,-4,2.0794415416798357
8,26,20,31,51,67,43,28,46,58,49,35,34,39,37,66,70,0,0,39.0,48.5,-9.5,5.868799562750501,1,framing,23.15167380558045,28.0,-38.0,-2,2.0794415416798357
8,27,42,48,34,53,22,70,50,51,49,53,49,45,87,63,36,0,0,43.25,54.125,-10.875,5.019312399933087,1,framing,23.619046868999604,14.0,-65.0,-2,2.0794415416798357
8,57,42,40,83,69,69,67,63,61,34,50,56,79,37,36,61,1,1,61.25,51.75,9.5,5.875304875026057,1,framing,16.867127793433,32.0,-10.0,2,1.9061547465398496
8,62,42,45,25,52,24,21,51,32,55,67,52,39,60,40,71,0,0,40.25,52.0,-11.75,3.620426148939398,1,framing,20.626136332333306,30.0,-36.0,-4,2.0794415416798357
8,68,42,42,26,47,39,55,23,61,52,61,48,26,41,74,54,0,0,42.75,52.125,-9.375,5.470734516464093,1,framing,16.038527831443883,21.0,-31.0,-4,1.9061547465398496
8,41,80,56,38,62,54,55,38,63,68,67,64,48,52,97,49,0,0,53.0,63.5,-10.5,4.985477067239485,1,framing,18.12456896039186,14.0,-42.0,-2,1.9061547465398496
8,48,26,43,51,63,77,44,55,28,35,39,42,49,63,52,17,1,1,50.875,40.625,10.25,4.931128636128035,1,framing,14.306903927824496,38.0,-9.0,4,1.9061547465398496
8,34,18,23,37,66,50,29,27,50,50,59,54,27,27,25,65,0,0,35.5,44.625,-9.125,6.851936502346124,1,framing,26.713468045164035,39.0,-38.0,-2,2.0794415416798357
8,73,49,78,44,36,37,50,53,54,42,49,68,27,33,43,21,1,1,52.5,42.125,10.375,5.376058165511717,1,framing,16.339656514137623,32.0,-24.0,6,1.9061547465398496
8,66,35,66,67,50,36,30,55,67,57,88,41,48,77,57,53,0,0,50.625,61.0,-10.375,5.458377192921709,1,framing,20.005858516944482,26.0,-41.0,-2,1.7328679513998633
8,32,44,45,67,57,71,40,38,38,80,73,50,76,63,45,48,0,0,49.25,59.125,-9.875,5.561833656334233,1,framing,16.488158629756082,17.0,-36.0,-4,2.0794415416798357
8,41,43,61,43,62,16,59,47,45,52,34,61,24,27,30,21,1,1,46.5,36.75,9.75,5.349116971973338,1,framing,20.831166553988282,38.0,-18.0,0,2.0794415416798357
8,81,40,58,41,37,58,67,44,59,62,21,39,45,62,26,40,1,1,53.25,44.25,9.0,6.855598380382874,1,framing,20.82666559965853,41.0,-22.0,2,2.0794415416798357
8,47,22,42,48,73,35,57,33,44,62,58,39,46,45,70,81,0,0,44.625,55.625,-11.0,4.747486571936911,1,framing,23.130067012440755,27.0,-48.0,-2,2.0794415416798357
8,33,37,72,59,57,74,55,59,62,68,74,65,88,61,37,60,0,0,55.75,64.375,-8.625,6.064990923527942,1,framing,18.37755084335233,18.0,-31.0,-4,1.9061547465398496
8,23,57,37,29,54,27,55,55,45,62,22,49,68,66,60,51,0,0,42.125,52.875,-10.75,4.564481164353344,1,framing,15.682394587562195,15.0,-39.0,-4,1.9061547465398496
8,50,65,38,74,42,52,31,47,56,50,37,81,66,69,45,64,0,0,49.875,58.5,-8.625,5.765824623117792,1,framing,11.542719566895837,15.0,-24.0,-4,1.9061547465398496
8,78,48,39,44,37,58,38,64,42,51,34,40,41,21,65,22,1,1,50.75,39.5,11.25,4.002868582663394,1,framing,22.944225853142225,42.0,-27.0,2,2.0794415416798357
8,67,43,47,50,63,63,76,89,50,82,48,31,51,45,67,49,1,1,62.25,52.875,9.375,6.270952618275862,1,framing,21.265802947455335,40.0,-39.0,4,2.0794415416798357
8,45,76,56,44,40,45,49,27,76,69,28,53,64,63,67,48,0,0,47.75,58.5,-10.75,4.437165634179408,1,framing,18.081413108493486,28.0,-31.0,-4,1.9061547465398496
8,34,58,54,68,27,65,51,63,60,25,42,41,33,47,27,65,1,1,52.5,42.5,10.0,5.068731421943477,1,framing,18.634645153584223,33.0,-26.0,2,2.0794415416798357
8,75,66,53,81,45,60,49,80,62,38,64,57,57,20,55,65,1,1,63.625,52.25,11.375,4.118950432346168,1,framing,18.096529363388992,40.0,-12.0,2,2.0794415416798357
8,35,67,66,62,57,27,66,52,56,20,41,59,33,57,52,34,1,1,54.0,44.0,10.0,5.126136320951231,1,framing,23.664319132398465,47.0,-30.0,4,2.0794415416798357
8,39,20,59,38,32,58,35,19,59,52,25,72,40,41,51,30,0,0,37.5,46.25,-8.75,6.611749032363903,1,framing,21.947380253688593,34.0,-34.0,-4,2.0794415416798357
8,65,54,77,39,50,73,72,44,30,26,66,47,63,46,54,64,1,1,59.25,49.5,9.75,5.463480864023197,1,framing,19.543221331193074,35.0,-20.0,2,2.0794415416798357
8,79,43,77,43,45,49,42,51,49,78,44,58,85,72,68,65,0,0,53.625,64.875,-11.25,4.097095273481994,1,framing,26.04683282090166,33.0,-40.0,-4,2.0794415416798357
8,51,46,59,81,58,60,56,31,63,34,49,51,44,71,36,27,1,1,55.25,46.875,8.375,6.301369896310645,1,framing,13.508677766532148,30.0,-12.0,4,2.0794415416798357
8,31,61,36,53,59,23,43,26,78,44,60,32,47,45,72,46,0,0,41.5,53.0,-11.5,4.372407924865506,1,framing,23.25403190846697,21.0,-47.0,-2,2.0794415416798357
8,50,53,80,73,74,46,44,43,48,69,58,50,24,51,29,58,0,1,57.875,48.375,9.5,5.926708441314801,0,framing,20.994046775217015,50.0,-16.0,2,2.0794415416798357
8,38,31,17,16,42,58,48,28,58,47,37,52,39,65,18,45,0,0,34.75,45.125,-10.375,4.651504361738073,1,framing,18.499577697882728,30.0,-36.0,-4,1.9061547465398496
8,42,80,64,47,76,71,50,52,44,45,67,63,71,26,41,49,1,1,60.25,50.75,9.5,5.608496505829647,1,framing,19.078784028338912,45.0,-16.0,2,2.0794415416798357
8,59,36,56,40,58,47,63,22,46,43,42,66,71,46,79,55,0,0,47.625,56.0,-8.375,5.9880022395505215,1,framing,15.983878596886301,14.0,-33.0,-2,2.0794415416798357
8,59,69,60,72,34,36,47,41,61,79,67,57,68,55,38,86,0,0,52.25,63.875,-11.625,3.9033343171979222,1,framing,19.104564245226847,15.0,-45.0,-4,2.0794415416798357
8,57,28,48,50,56,65,74,39,48,40,58,46,25,15,54,53,1,1,52.125,42.375,9.75,5.378339851638271,1,framing,21.323402636539974,50.0,-14.0,2,2.0794415416798357
8,64,66,66,43,50,38,35,72,44,55,63,31,19,50,30,60,1,1,54.25,44.0,10.25,5.348611049278286,1,framing,11.765946625750093,31.0,-12.0,6,1.9061547465398496
8,23,34,50,74,46,42,31,44,66,38,36,39,50,67,78,58,0,0,43.0,54.0,-11.0,5.03329868326124,1,framing,25.894014752448104,35.0,-47.0,-4,1.9061547465398496
8,75,45,69,48,48,49,62,26,47,17,54,36,37,54,33,60,0,1,52.75,42.25,10.5,4.8275351356091605,0,framing,19.993749023132207,29.0,-34.0,4,1.9061547465398496
8,54,63,32,55,44,56,73,78,53,65,29,47,27,69,41,44,0,1,56.875,46.875,10.0,5.392097539538485,0,framing,15.47578754054216,34.0,-13.0,4,2.0794415416798357
8,38,65,70,49,26,37,34,51,39,60,65,72,56,64,30,68,0,0,46.25,56.75,-10.5,5.039197748489677,1,framing,14.2828568570857,5.0,-30.0,-2,1.9061547465398496
8,20,58,29,46,59,58,46,50,28,42,27,34,67,31,31,20,1,1,45.75,35.0,10.75,4.180394055974098,1,framing,13.516193990913271,30.0,-8.0,4,1.9061547465398496
8,39,57,47,20,47,49,74,44,38,41,54,44,59,57,71,84,0,0,47.125,56.0,-8.875,6.758164533559203,1,framing,16.081336231793674,16.0,-40.0,-2,2.0794415416798357
8,55,79,69,68,50,40,74,79,31,54,55,45,70,52,55,82,1,1,64.25,55.5,8.75,6.278306624500313,1,framing,16.68644659596524,25.0,-20.0,2,2.0794415416798357
8,54,81,54,36,49,48,34,64,61,17,47,38,56,37,56,28,1,1,52.5,42.5,10.0,5.564917817536548,1,framing,25.855366947695792,64.0,-22.0,0,1.9061547465398496
8,53,53,42,48,68,49,34,20,65,66,38,61,50,33,67,70,0,0,45.875,56.25,-10.375,4.3964533250230104,1,framing,21.8113359288238,18.0,-50.0,-2,1.9061547465398496
8,39,36,36,59,31,67,24,37,71,66,51,28,57,37,56,34,1,0,41.125,50.0,-8.875,6.325740113560261,0,framing,25.22120883304367,31.0,-32.0,-2,1.9061547465398496
8,62,45,52,66,78,50,29,40,38,63,68,83,70,43,53,70,0,0,52.75,61.0,-8.25,7.202615744052309,1,framing,17.640507362318125,24.0,-30.0,-2,2.0794415416798357
8,75,63,50,52,58,32,61,36,65,40,48,16,43,59,46,27,1,1,53.375,43.0,10.375,5.1393750545529,1,framing,17.058264126223396,36.0,-27.0,6,1.9061547465398496
8,53,39,57,27,63,74,60,53,56,58,81,63,88,59,44,56,0,0,53.25,63.125,-9.875,4.994291621773154,1,framing,17.947405801396478,16.0,-36.0,-4,1.9061547465398496
8,42,32,72,28,52,60,55,49,71,42,42,49,86,62,60,58,0,0,48.75,58.75,-10.0,5.1327459504215565,1,framing,18.533752992850637,30.0,-34.0,-6,2.0794415416798357
8,80,48,66,48,42,52,54,33,55,42,47,40,47,27,19,65,0,1,52.875,42.75,10.125,4.891518682215706,0,framing,19.889931498122362,35.0,-32.0,4,1.9061547465398496
8,71,63,71,30,38,50,53,63,51,22,61,51,60,38,23,40,1,1,54.875,43.25,11.625,4.163049277855704,1,framing,21.206941670123015,41.0,-22.0,4,2.0794415416798357
8,32,42,75,52,56,38,54,29,44,45,88,45,50,70,53,68,0,0,47.25,57.875,-10.625,5.316429254200097,1,framing,16.00732254313631,7.0,-39.0,-2,2.0794415416798357
8,39,41,43,49,17,30,63,20,43,40,66,76,33,51,45,37,0,0,37.75,48.875,-11.125,4.4942989599405525,1,framing,14.119467943233555,18.0,-27.0,-4,2.0794415416798357
8,39,58,71,63,33,35,33,59,41,81,61,79,55,46,43,51,0,0,48.875,57.125,-8.25,7.306349186104045,1,framing,11.797775213996918,10.0,-23.0,-4,2.0794415416798357
8,56,73,38,56,50,29,64,42,58,66,35,41,38,35,51,19,1,1,51.0,42.875,8.125,6.601252069009277,1,framing,8.92240858737146,23.0,-6.0,4,2.0794415416798357
8,27,40,47,45,56,61,22,67,74,54,80,49,65,43,46,35,0,0,45.625,55.75,-10.125,5.985943485718025,1,framing,24.22518059788203,32.0,-47.0,-4,2.0794415416798357
8,60,39,48,41,66,54,60,83,62,22,66,35,61,38,42,56,1,1,56.375,47.75,8.625,6.591082500652613,1,framing,13.190313680879617,27.0,-18.0,4,2.0794415416798357
8,41,63,34,34,40,21,37,16,55,32,63,63,49,19,39,49,0,0,35.75,46.125,-10.375,4.867347806905165,1,framing,19.861630723583602,31.0,-33.0,-4,1.9061547465398496
9,58,72,50,52,50,44,67,87,61,31,48,67,27,63,61,44,1,1,60.0,50.25,9.75,5.428383752341134,1,framing,22.174027599874588,43.0,-19.0,2,2.0794415416798357
9,36,48,61,45,63,48,58,20,66,63,70,67,35,36,65,55,0,0,47.375,57.125,-9.75,4.8262363683725535,1,framing,19.784779503446583,28.0,-35.0,-4,2.0794415416798357
9,49,64,57,27,41,73,73,54,51,39,17,31,55,44,63,56,1,1,54.75,44.5,10.25,5.594557425185471,1,framing,17.83781096435322,40.0,-14.0,0,1.9061547465398496
9,25,36,43,50,64,21,56,40,53,47,66,64,44,73,41,26,0,0,41.875,51.75,-9.875,5.557514377119498,1,framing,23.385024588398448,20.0,-52.0,-2,2.0794415416798357
9,50,32,58,47,23,63,68,59,55,61,37,64,76,80,70,47,0,0,50.0,61.25,-11.25,4.433855818431045,1,framing,21.878928218722233,21.0,-53.0,-4,1.9061547465398496
9,33,53,21,53,63,64,55,35,67,51,44,72,43,78,38,72,0,0,47.125,58.125,-11.0,5.173538058610841,1,framing,20.42057785666214,20.0,-37.0,-2,2.0794415416798357
9,57,73,50,81,55,64,44,37,17,37,64,51,38,58,58,48,1,1,57.625,46.375,11.25,4.310634091621502,1,framing,21.276454121869087,40.0,-14.0,2,1.9061547465398496
9,38,36,26,44,37,30,18,66,50,34,30,60,73,49,37,39,0,0,36.875,46.5,-9.625,5.1430680298180285,1,framing,17.41362613013154,27.0,-36.0,-4,1.9061547465398496
9,25,42,66,47,31,59,47,60,62,44,90,48,57,52,44,57,0,0,47.125,56.75,-9.625,5.357072620301906,1,framing,15.619999199743898,7.0,-37.0,-2,1.9061547465398496
9,51,29,53,17,27,27,44,58,57,54,26,73,26,52,46,46,1,0,38.25,47.5,-9.25,6.387028703262864,0,framing,24.019523309174975,27.0,-56.0,-2,1.9061547465398496
9,49,35,47,67,68,27,49,41,45,68,68,80,62,56,43,40,0,0,47.875,57.75,-9.875,4.8093170309914886,1,framing,15.20228190108314,6.0,-33.0,0,1.9061547465398496
9,62,30,42,48,37,33,73,55,42,49,33,62,72,71,56,66,0,0,47.5,56.375,-8.875,5.9099867545876865,1,framing,20.87724538822112,20.0,-38.0,-2,2.0794415416798357
9,48,59,47,47,43,28,67,75,69,71,62,46,52,69,39,83,0,0,51.75,61.375,-9.625,5.425885909695371,1,framing,18.30257837027341,28.0,-41.0,-4,2.0794415416798357
9,31,40,71,66,55,42,39,34,17,30,66,34,34,44,32,49,1,1,47.25,38.25,9.0,6.057666928622552,1,framing,13.30413469565007,32.0,-15.0,4,2.0794415416798357
9,34,54,63,57,80,41,60,44,44,37,26,47,53,26,63,65,1,1,54.125,45.125,9.0,5.997221964972935,1,framing,18.07622748252522,37.0,-21.0,2,2.0794415416798357
9,48,29,48,60,35,58,73,62,52,58,39,46,16,21,53,49,1,1,51.625,41.75,9.875,5.503421028614522,1,framing,18.210144837425098,37.0,-29.0,4,2.0794415416798357
9,67,48,69,51,36,35,54,30,17,63,42,42,46,38,42,22,1,1,48.75,39.0,9.75,5.050337833982034,1,framing,19.658013633121737,50.0,-15.0,2,2.0794415416798357
9,15,48,37,57,60,48,50,57,58,81,65,42,45,65,59,39,0,0,46.5,56.75,-10.25,4.635675440951054,1,framing,22.431841208425134,18.0,-43.0,-2,1.9061547465398496
9,32,54,24,58,34,40,15,34,51,43,43,27,28,63,49,73,0,0,36.375,47.125,-10.75,4.82562197795003,1,framing,22.69774217846348,31.0,-39.0,-2,1.9061547465398496
9,58,44,19,54,68,34,32,50,44,38,74,39,66,73,51,63,0,0,44.875,56.0,-11.125,4.8122467300137295,1,framing,23.840288903450812,15.0,-55.0,0,2.0794415416798357
9,38,70,49,38,45,69,76,55,88,61,54,42,65,57,78,83,0,0,55.0,66.0,-11.0,4.924823389915506,1,framing,19.319679086361656,12.0,-50.0,-4,2.0794415416798357
9,43,51,64,64,35,49,49,85,48,23,57,26,43,57,62,43,1,1,55.0,44.875,10.125,5.243664006130569,1,framing,21.04422426700495,42.0,-13.0,0,1.9061547465398496
