subject,sequenceA1,sequenceA2,sequenceA3,sequenceA4,sequenceA5,sequenceA6,sequenceA7,sequenceA8,sequenceB1,sequenceB2,sequenceB3,sequenceB4,sequenceB5,sequenceB6,sequenceB7,sequenceB8,isDifferentMeanSameVariance,sequenceChoiceLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy,economic_loss
26,58,41,41,60,69,23,51,59,68,71,60,63,36,38,66,75,1,0,50.25,59.625,-9.375,0,1,-9.375,14.973170450286517,5.598170450286517,17.5423594479192,33.0,-30.0,-6,1.9061547465398496,0.0
26,28,73,54,47,63,45,57,74,47,36,58,35,54,19,64,47,1,1,55.125,45.0,10.125,1,1,-10.125,15.346959525152423,5.221959525152423,18.044649483988323,37.0,-19.0,2,2.0794415416798357,0.0
26,58,36,32,44,37,55,34,51,38,43,89,42,31,23,37,43,0,1,43.375,43.25,0.125,1,1,-0.125,15.146919378760378,15.021919378760378,24.583721748343965,32.0,-57.0,2,2.0794415416798357,0.0
26,19,34,39,53,59,68,39,80,40,62,65,42,41,43,49,49,0,1,48.875,48.875,0.0,0,0,-0.0,15.094701056993477,15.094701056993477,22.44994432064365,31.0,-28.0,0,2.0794415416798357,0.0
26,49,52,93,28,45,60,78,58,39,67,60,68,57,52,57,67,0,1,57.875,58.375,-0.5,0,0,-0.5,15.230999091764575,14.730999091764575,21.627528753882167,33.0,-40.0,0,2.0794415416798357,0.5
26,34,61,84,58,61,67,54,43,33,60,45,26,38,66,56,63,1,1,57.75,48.375,9.375,1,1,-9.375,15.31216836375567,5.937168363755671,18.6342259028917,39.0,-20.0,4,1.6674619334292948,0.0
26,66,69,34,74,62,31,39,24,35,53,53,46,59,51,65,37,0,0,49.875,49.875,0.0,0,1,-0.0,15.244124551227378,15.244124551227378,21.2602916254693,31.0,-26.0,0,2.0794415416798357,0.0
26,37,42,74,66,73,43,68,22,52,42,60,72,45,58,46,50,0,1,53.125,53.125,0.0,0,0,-0.0,14.948244044034068,14.948244044034068,18.48648154733615,28.0,-28.0,-1,1.9061547465398496,0.0
26,31,36,54,26,42,74,39,40,50,37,82,49,64,54,37,52,1,0,42.75,53.125,-10.375,0,1,-10.375,15.320873560821088,4.945873560821088,15.189943219117048,20.0,-28.0,-4,2.0794415416798357,0.0
26,55,57,39,70,43,63,85,49,40,50,69,71,46,43,30,37,1,1,57.625,48.25,9.375,1,1,-9.375,15.13701313557819,5.76201313557819,22.499652775098554,55.0,-30.0,2,2.0794415416798357,0.0
26,36,64,64,81,63,86,43,33,47,47,70,63,52,55,73,64,0,1,58.75,58.875,-0.125,0,0,-0.125,15.166712454143338,15.041712454143338,21.54319788239434,31.0,-31.0,0,2.0794415416798357,0.125
26,42,17,88,53,58,49,58,53,42,53,66,58,58,33,55,53,0,1,52.25,52.25,0.0,0,0,-0.0,15.150357531534803,15.150357531534803,16.08570794214541,22.0,-36.0,1,1.6674619334292948,0.0
26,63,54,52,40,74,53,52,23,48,21,40,32,60,63,25,41,1,1,51.375,41.25,10.125,1,1,-10.125,15.563713138793926,5.438713138793926,16.011226530156893,33.0,-18.0,4,2.0794415416798357,0.0
26,62,43,38,48,57,50,58,68,54,14,77,70,68,60,41,42,0,1,53.0,53.25,-0.25,0,0,-0.25,15.56009854296131,15.31009854296131,22.626035887888094,29.0,-39.0,0,2.0794415416798357,0.25
26,47,46,57,48,35,67,22,27,55,70,42,33,78,55,55,41,1,0,43.625,53.625,-10.0,0,1,-10.0,15.422386326376342,5.422386326376342,21.118712081942874,15.0,-43.0,-2,1.9061547465398496,0.0
26,29,52,75,46,64,27,80,40,41,56,35,53,61,51,54,68,0,1,51.625,52.375,-0.75,0,0,-0.75,15.405626677721791,14.655626677721791,21.935986415021322,40.0,-28.0,-2,2.0794415416798357,0.75
26,94,39,37,58,32,53,63,62,65,45,42,61,62,46,67,53,0,1,54.75,55.125,-0.375,0,0,-0.375,15.141416710466693,14.766416710466693,15.635996130723491,29.0,-30.0,-2,2.0794415416798357,0.375
26,40,77,69,44,30,55,53,59,42,14,51,56,29,50,61,44,1,1,53.375,43.375,10.0,1,1,-10.0,15.692354826475215,5.692354826475215,22.237355957937087,63.0,-12.0,2,2.0794415416798357,0.0
26,60,50,21,30,61,37,39,27,28,76,48,38,63,42,53,59,1,0,40.625,50.875,-10.25,0,1,-10.25,15.541342713335078,5.291342713335078,19.044356119333624,32.0,-32.0,-6,2.0794415416798357,0.0
26,59,47,32,58,61,39,48,16,53,43,58,72,70,62,56,24,1,0,45.0,54.75,-9.75,0,1,-9.75,15.79398619728408,6.043986197284079,10.615436872781073,6.0,-26.0,-4,1.9061547465398496,0.0
26,56,60,42,68,65,71,66,49,57,45,64,62,32,99,68,50,0,0,59.625,59.625,0.0,0,1,-0.0,15.116767732113459,15.116767732113459,18.110770276274835,33.0,-28.0,-2,1.9061547465398496,0.0
26,70,80,63,65,41,49,38,55,78,52,42,30,56,39,49,38,1,1,57.625,48.0,9.625,1,1,-9.625,14.994304474255106,5.369304474255106,17.70548996780377,35.0,-15.0,2,2.0794415416798357,0.0
26,66,57,56,39,46,38,55,50,35,26,50,41,66,85,67,39,0,0,50.875,51.125,-0.25,0,1,-0.25,15.064306599818437,14.814306599818437,24.585310654941907,31.0,-47.0,0,1.9061547465398496,0.0
26,56,51,49,49,31,38,58,59,46,46,68,41,15,36,70,71,0,0,48.875,49.125,-0.25,0,1,-0.25,14.99333185119305,14.74333185119305,11.712706775122479,16.0,-19.0,2,1.9061547465398496,0.0
26,26,59,61,55,68,31,54,45,53,54,79,62,42,40,75,76,1,1,49.875,60.125,-10.25,0,0,-10.25,15.500537625084709,5.250537625084709,17.483921184905864,26.0,-31.0,-4,2.0794415416798357,10.25
26,45,23,51,50,68,55,41,67,63,86,65,36,56,47,54,72,1,0,50.0,59.875,-9.875,0,1,-9.875,15.307813908807054,5.432813908807054,23.202572594434436,14.0,-63.0,-2,2.0794415416798357,0.0
26,57,72,64,40,45,31,66,67,54,61,66,34,24,39,33,52,1,1,55.25,45.375,9.875,1,1,-9.875,15.269659459202094,5.394659459202094,12.292655327470953,33.0,-8.0,4,2.0794415416798357,0.0
26,53,68,75,67,33,51,19,75,40,51,56,65,59,52,70,44,0,1,55.125,54.625,0.5,1,1,-0.5,15.54723984077774,15.04723984077774,25.149552679918582,31.0,-51.0,2,2.0794415416798357,0.0
26,53,48,25,48,22,67,54,49,55,26,55,74,50,61,73,51,1,1,45.75,55.625,-9.875,0,0,-9.875,15.44331031007709,5.56831031007709,17.567281377606495,22.0,-30.0,-4,1.9061547465398496,9.875
26,53,35,47,52,37,56,47,84,53,41,42,10,59,44,46,30,1,1,51.375,40.625,10.75,1,1,-10.75,15.594870951694341,4.844870951694341,23.573024837725004,54.0,-22.0,3,2.0794415416798357,0.0
26,46,47,52,41,67,38,53,64,56,59,62,29,41,30,89,43,0,0,51.0,51.125,-0.125,0,1,-0.125,15.237973399810532,15.112973399810532,19.251217493966454,26.0,-36.0,0,1.9061547465398496,0.0
26,52,43,64,69,43,60,77,34,60,17,36,65,38,47,53,42,1,1,55.25,44.75,10.5,1,1,-10.5,15.44884030167529,4.94884030167529,13.656500283747663,28.0,-8.0,4,1.9061547465398496,0.0
26,56,36,21,26,53,26,56,78,52,52,37,40,43,30,59,37,0,1,44.0,43.75,0.25,1,1,-0.25,15.121177202850312,14.871177202850312,17.781661902083282,41.0,-16.0,-2,1.9061547465398496,0.0
26,75,48,40,45,37,36,28,56,71,50,53,84,53,34,49,51,1,0,45.625,55.625,-10.0,0,1,-10.0,15.287794695987602,5.287794695987602,14.300349646075091,5.0,-39.0,-2,2.0794415416798357,0.0
26,54,54,82,39,12,54,48,40,55,44,34,59,32,48,56,54,0,0,47.875,47.75,0.125,1,0,-0.125,15.149119886426845,15.024119886426845,20.91911506254507,48.0,-20.0,-2,1.9061547465398496,0.125
26,15,23,40,44,71,61,56,27,42,28,58,36,35,55,44,40,0,0,42.125,42.25,-0.125,0,1,-0.125,15.131506864816869,15.006506864816869,18.66438788173885,36.0,-27.0,0,2.0794415416798357,0.0
26,65,36,57,29,54,56,72,68,37,54,72,24,56,40,41,37,1,1,54.625,45.125,9.5,1,1,-9.5,15.279070652366261,5.779070652366261,18.76832437912346,31.0,-18.0,2,1.9061547465398496,0.0
26,59,36,60,24,20,42,48,50,51,57,53,58,66,61,51,17,1,0,42.375,51.75,-9.375,0,1,-9.375,15.216082500652613,5.841082500652613,23.93186944223121,33.0,-46.0,-2,2.0794415416798357,0.0
26,21,36,52,68,31,47,45,57,50,83,66,37,36,53,57,61,1,0,44.625,55.375,-10.75,0,1,-10.75,15.701379981814762,4.951379981814762,20.926956300427445,31.0,-47.0,-6,2.0794415416798357,0.0
26,70,58,48,57,57,65,40,63,52,70,77,35,61,84,28,52,0,0,57.25,57.375,-0.125,0,1,-0.125,14.893930531148138,14.768930531148138,17.445898515123833,22.0,-29.0,0,2.0794415416798357,0.0
26,28,48,40,38,58,47,30,42,23,21,58,23,38,63,69,30,0,0,41.375,40.625,0.75,1,0,-0.75,15.077577170531523,14.327577170531523,21.270578271405785,27.0,-39.0,2,2.0794415416798357,0.75
26,65,82,54,77,62,55,39,45,49,35,54,47,36,54,44,83,1,1,59.875,50.25,9.625,1,1,-9.625,15.246720958947206,5.621720958947206,24.417910946680102,47.0,-38.0,3,2.0794415416798357,0.0
26,55,38,42,28,70,65,41,38,61,48,59,46,37,76,78,50,1,0,47.125,56.875,-9.75,0,1,-9.75,14.953260514014994,5.203260514014994,18.410255294264662,33.0,-37.0,-6,2.0794415416798357,0.0
26,60,84,54,56,41,46,69,37,57,56,55,32,52,16,53,46,1,1,55.875,45.875,10.0,1,1,-10.0,15.366088203139622,5.366088203139622,15.524174696260024,30.0,-11.0,2,2.0794415416798357,0.0
26,43,54,39,74,66,56,37,32,16,44,26,47,52,26,50,57,1,0,50.125,39.75,10.375,1,0,-10.375,15.368664006130569,4.993664006130569,18.560290272514596,30.0,-25.0,4,1.9061547465398496,10.375
26,15,83,45,49,26,47,41,35,38,29,54,43,34,41,50,58,0,1,42.625,43.375,-0.75,0,0,-0.75,15.270887335056859,14.520887335056859,23.09626593196398,54.0,-23.0,-2,1.559581156259877,0.75
26,34,63,63,47,77,58,53,36,60,46,44,27,15,47,51,59,1,1,53.875,43.625,10.25,1,1,-10.25,15.433729296576379,5.183729296576379,25.941038915201528,62.0,-26.0,4,2.0794415416798357,0.0
26,70,58,61,47,46,34,35,28,56,82,40,51,51,52,76,46,1,1,47.375,56.75,-9.375,0,0,-9.375,14.977622196686184,5.602622196686184,18.973254201638685,21.0,-41.0,-4,1.9061547465398496,9.375
26,47,41,71,52,63,24,47,31,46,63,55,30,59,75,77,49,1,0,47.0,56.75,-9.75,0,1,-9.75,15.78976461720271,6.03976461720271,23.19886850689059,22.0,-51.0,0,2.0794415416798357,0.0
26,83,32,52,54,48,60,65,46,26,32,58,53,70,45,39,34,1,0,55.0,44.625,10.375,1,0,-10.375,15.389254909405675,5.014254909405675,22.231382660554427,57.0,-22.0,3,2.0794415416798357,10.375
26,57,65,60,24,45,15,74,50,41,37,56,58,43,44,49,67,0,1,48.75,49.375,-0.625,0,0,-0.625,15.463801818009266,14.838801818009266,22.270706656951862,28.0,-34.0,2,2.0794415416798357,0.625
26,56,56,61,27,69,76,52,44,70,40,51,18,41,54,43,40,1,1,55.125,44.625,10.5,1,1,-10.5,15.426708441314801,4.926708441314801,11.811011811017716,28.0,-14.0,6,1.9061547465398496,0.0
26,74,47,78,58,39,53,61,36,47,26,39,54,31,74,44,52,1,0,55.75,45.875,9.875,1,0,-9.875,15.423872189996043,5.548872189996043,19.290136728390497,39.0,-21.0,4,2.0794415416798357,9.875
26,38,30,82,34,48,50,32,76,46,36,42,41,57,67,45,55,0,0,48.75,48.625,0.125,1,0,-0.125,15.37408533864698,15.24908533864698,18.469146569346403,40.0,-17.0,-4,2.0794415416798357,0.125
26,31,44,59,66,50,18,47,44,39,38,60,60,51,74,75,44,1,1,44.875,55.125,-10.25,0,0,-10.25,15.288339783421002,5.0383397834210015,20.054612935681405,6.0,-56.0,-3,1.7328679513998633,10.25
26,42,68,74,62,57,50,50,55,65,69,39,25,85,66,40,70,0,0,57.25,57.375,-0.125,0,1,-0.125,15.576558242007978,15.451558242007978,23.687747360186027,37.0,-28.0,-2,2.0794415416798357,0.0
26,42,55,56,50,75,51,61,66,25,82,58,81,71,52,43,47,0,1,57.0,57.375,-0.375,0,0,-0.375,15.22812638945886,14.85312638945886,18.316232554758635,19.0,-31.0,0,2.0794415416798357,0.375
26,22,51,42,90,67,54,61,54,69,49,43,42,61,53,59,63,0,1,55.125,54.875,0.25,1,1,-0.25,14.935416521365136,14.685416521365136,24.081891537003482,48.0,-47.0,2,1.9061547465398496,0.0
26,33,16,49,77,69,58,61,63,67,46,36,56,56,48,51,62,0,1,53.25,52.75,0.5,1,1,-0.5,15.20526224699857,14.70526224699857,19.474342094150447,21.0,-34.0,4,1.7328679513998633,0.0
26,39,34,38,43,32,30,92,36,28,49,30,44,43,53,41,58,0,1,43.0,43.25,-0.25,0,0,-0.25,15.538661461013943,15.288661461013943,22.76373211931646,51.0,-23.0,-2,2.0794415416798357,0.25
26,40,40,55,87,30,38,36,73,59,53,59,56,52,46,29,47,0,1,49.875,50.125,-0.25,0,0,-0.25,15.362291495737216,15.112291495737216,18.63967542635869,31.0,-22.0,-2,2.0794415416798357,0.25
26,28,39,48,28,50,53,48,43,78,18,42,37,42,17,44,59,0,1,42.125,42.125,0.0,0,0,-0.0,15.217862311551295,15.217862311551295,24.212600025606502,36.0,-50.0,2,2.0794415416798357,0.0
26,44,31,56,54,91,72,72,42,68,57,55,54,43,71,51,67,0,0,57.75,58.25,-0.5,0,1,-0.5,14.904138127826558,14.404138127826558,24.03643068344383,48.0,-26.0,1,1.9061547465398496,0.0
26,68,55,60,56,65,60,51,35,69,21,38,64,38,76,72,68,0,0,56.25,55.75,0.5,1,0,-0.5,15.556349186104045,15.056349186104045,22.96192500641007,34.0,-33.0,-2,2.0794415416798357,0.5
26,54,50,43,38,72,57,59,53,28,55,81,68,24,43,59,69,0,1,53.25,53.375,-0.125,0,0,-0.125,15.529407586897834,15.404407586897834,26.92785500183778,48.0,-38.0,-1,2.0794415416798357,0.125
26,60,36,48,63,72,53,28,62,45,30,32,38,48,59,68,26,1,1,52.75,43.25,9.5,1,1,-9.5,15.064306599818437,5.564306599818437,22.15851980616034,36.0,-40.0,4,2.0794415416798357,0.0
26,60,32,65,59,44,21,53,58,82,44,35,59,75,61,55,64,1,0,49.0,59.375,-10.375,0,1,-10.375,15.77431984798922,5.39931984798922,20.210996388105166,30.0,-40.0,-5,2.0794415416798357,0.0
26,58,82,34,62,72,53,52,51,73,43,40,49,29,61,32,58,1,1,58.0,48.125,9.875,1,1,-9.875,15.19854707968276,5.3235470796827595,21.014503919912077,43.0,-15.0,0,2.0794415416798357,0.0
26,76,45,39,31,44,55,64,43,57,96,62,53,61,54,49,50,1,0,49.625,60.25,-10.625,0,1,-10.625,15.394668990703677,4.769668990703677,21.318639145123687,19.0,-51.0,-2,2.0794415416798357,0.0
26,28,46,54,29,51,69,31,34,49,37,34,69,70,60,65,38,1,0,42.75,52.75,-10.0,0,1,-10.0,15.299237453764375,5.299237453764375,20.42057785666214,20.0,-40.0,-2,1.9061547465398496,0.0
26,82,30,63,51,39,29,49,75,49,54,54,39,62,35,65,56,0,0,52.25,51.75,0.5,1,0,-0.5,15.279616051022574,14.779616051022574,19.589538024159733,33.0,-24.0,0,2.0794415416798357,0.5
26,68,63,44,60,28,55,34,35,50,39,43,68,63,87,57,55,1,0,48.375,57.75,-9.375,0,1,-9.375,15.437913287315313,6.062913287315313,20.736064597700306,24.0,-35.0,-2,2.0794415416798357,0.0
26,51,54,38,61,13,44,50,48,39,36,66,69,52,53,48,78,1,0,44.875,55.125,-10.25,0,1,-10.25,15.11290838985005,4.86290838985005,19.30511590226798,18.0,-39.0,-2,2.0794415416798357,0.0
26,48,67,50,55,39,50,64,40,50,60,44,28,54,92,32,59,0,0,51.625,52.375,-0.75,0,1,-0.75,15.222789932641563,14.472789932641563,22.878756522153907,32.0,-42.0,0,2.0794415416798357,0.0
26,46,62,33,21,26,56,82,48,40,60,40,51,41,57,52,33,0,1,46.75,46.75,0.0,0,0,-0.0,15.242484486898235,15.242484486898235,17.10263137648707,30.0,-30.0,0,2.0794415416798357,0.0
26,31,44,61,54,58,45,59,45,60,52,48,82,18,64,32,47,0,1,49.625,50.375,-0.75,0,0,-0.75,15.086417732516887,14.336417732516887,23.84192735497699,40.0,-29.0,-2,2.0794415416798357,0.75
26,59,43,80,70,73,46,67,43,61,47,72,51,49,43,58,22,1,1,60.125,50.375,9.75,1,1,-9.75,15.022205785658333,5.272205785658333,9.946733132038881,24.0,-4.0,4,2.0794415416798357,0.0
26,52,45,78,46,29,50,34,47,72,44,38,82,69,56,45,60,1,1,47.625,58.25,-10.625,0,0,-10.625,15.506853323611468,4.881853323611468,23.237563878341465,40.0,-40.0,-4,2.0794415416798357,10.625
26,51,53,65,54,54,38,67,43,65,50,56,63,87,47,39,18,0,0,53.125,53.125,0.0,0,1,-0.0,15.3747628708001,15.3747628708001,19.189841062395487,28.0,-33.0,0,1.9061547465398496,0.0
26,74,35,44,36,30,58,54,62,85,62,48,61,57,47,70,39,1,0,49.125,58.625,-9.5,0,1,-9.5,15.252868582663394,5.752868582663394,17.334935823359714,23.0,-27.0,-4,1.9061547465398496,0.0
26,50,46,43,43,58,46,53,72,82,25,52,30,51,37,69,63,0,1,51.375,51.125,0.25,1,1,-0.25,15.088627063675034,14.838627063675034,16.513252253871737,21.0,-32.0,2,1.9061547465398496,0.0
26,41,23,65,39,47,69,51,42,72,45,45,65,70,65,67,30,1,0,47.125,57.375,-10.25,0,1,-10.25,15.455311923952447,5.205311923952447,18.115946014492316,20.0,-31.0,-2,2.0794415416798357,0.0
26,54,47,60,39,53,67,50,16,36,71,62,53,85,44,56,57,1,0,48.25,58.0,-9.75,0,1,-9.75,15.662588121593016,5.912588121593016,21.241174637952582,23.0,-41.0,-4,2.0794415416798357,0.0
26,58,46,83,62,58,34,73,65,59,41,48,54,57,46,20,72,1,1,59.875,49.625,10.25,1,1,-10.25,15.614096195425466,5.364096195425466,20.849160654568326,53.0,-12.0,2,2.0794415416798357,0.0
26,58,45,50,33,43,47,59,63,40,20,70,52,62,35,43,79,0,1,49.75,50.125,-0.375,0,0,-0.375,14.941971088179764,14.566971088179764,18.45899171135845,25.0,-20.0,0,1.9061547465398496,0.375
26,25,65,27,58,12,55,61,57,49,47,51,44,36,30,64,41,0,1,45.0,45.25,-0.25,0,0,-0.25,15.538661461013943,15.288661461013943,19.803724397193573,25.0,-24.0,0,1.6674619334292948,0.25
26,18,47,47,82,27,45,63,57,44,37,43,52,64,52,58,35,0,0,48.25,48.125,0.125,1,0,-0.125,15.34587349528639,15.22087349528639,21.268741735232013,30.0,-37.0,2,2.0794415416798357,0.125
26,67,22,31,45,43,47,64,46,55,42,71,47,41,83,50,58,1,0,45.625,55.875,-10.25,0,1,-10.25,15.259969418929602,5.009969418929602,19.194725838104592,14.0,-40.0,-2,2.0794415416798357,0.0
26,53,59,27,44,39,47,39,42,62,56,42,60,60,17,13,39,0,1,43.75,43.625,0.125,1,1,-0.125,14.956464600076227,14.831464600076227,18.016919131749468,30.0,-21.0,0,1.9061547465398496,0.0
26,28,64,58,52,44,70,49,75,25,44,51,51,70,48,49,22,1,1,55.0,45.0,10.0,1,1,-10.0,15.624766664924419,5.624766664924419,21.295539439046856,53.0,-26.0,5,2.0794415416798357,0.0
26,49,37,30,46,43,71,73,43,49,42,75,47,56,48,85,68,1,0,49.0,58.75,-9.75,0,1,-9.75,15.709339048264676,5.959339048264676,18.565761497983324,23.0,-45.0,-5,2.0794415416798357,0.0
26,52,64,65,47,55,57,63,37,88,37,48,68,55,66,22,54,0,1,55.0,54.75,0.25,1,1,-0.25,15.248497193712785,14.998497193712785,24.508926945094924,41.0,-36.0,-1,2.0794415416798357,0.0
26,48,64,51,39,26,16,48,42,75,45,45,38,46,69,33,63,1,0,41.75,51.75,-10.0,0,1,-10.0,15.506987672229144,5.506987672229144,22.91833327273168,19.0,-53.0,0,2.0794415416798357,0.0
26,59,52,43,26,26,71,45,41,47,71,62,68,29,40,66,55,1,0,45.375,54.75,-9.375,0,1,-9.375,15.43359431024845,6.05859431024845,21.017477845831074,31.0,-42.0,-4,1.9061547465398496,0.0
26,51,42,59,36,74,55,23,49,43,72,74,35,48,72,56,71,1,0,48.625,58.875,-10.25,0,1,-10.25,15.80506248010428,5.555062480104279,18.99835519196333,26.0,-33.0,-2,2.0794415416798357,0.0
26,46,48,48,31,51,76,72,67,39,55,69,43,61,35,38,23,1,0,54.875,45.375,9.5,1,0,-9.5,15.512897859523218,6.012897859523218,24.58149710656371,44.0,-21.0,0,2.0794415416798357,9.5
26,43,57,84,69,60,42,70,48,50,44,46,30,52,37,53,80,1,1,59.125,49.0,10.125,1,1,-10.125,15.172205948158407,5.047205948158407,21.693533022539228,39.0,-32.0,4,2.0794415416798357,0.0
26,40,66,27,45,44,60,20,47,44,38,67,57,46,62,79,36,1,0,43.625,53.625,-10.0,0,1,-10.0,15.577226967595998,5.577226967595998,25.86986664055306,28.0,-59.0,-4,1.9061547465398496,0.0
26,47,45,72,64,65,48,49,56,36,23,85,67,75,55,54,56,0,0,55.75,56.375,-0.625,0,1,-0.625,15.346959525152423,14.721959525152423,10.919449390880477,22.0,-13.0,-3,2.0794415416798357,0.0
26,38,64,51,37,39,50,59,40,35,23,58,71,26,34,70,62,0,0,47.25,47.375,-0.125,0,1,-0.125,15.343701204946175,15.218701204946175,22.14970372262347,41.0,-34.0,0,2.0794415416798357,0.0
26,62,70,51,20,60,43,44,43,53,85,73,49,68,37,55,53,1,0,49.125,59.125,-10.0,0,1,-10.0,15.700849233932114,5.700849233932114,12.0,9.0,-29.0,-4,2.0794415416798357,0.0
26,72,62,23,43,73,86,48,63,65,66,53,71,42,63,64,51,0,1,58.75,59.375,-0.625,0,0,-0.625,15.167811312117513,14.542811312117513,21.318639145123687,31.0,-30.0,0,2.0794415416798357,0.625
26,49,48,61,47,55,70,50,70,80,76,61,46,29,27,63,64,0,1,56.25,55.75,0.5,1,1,-0.5,15.12613632095123,14.62613632095123,23.648467180770936,43.0,-31.0,1,2.0794415416798357,0.0
26,38,42,52,53,52,55,31,29,36,63,35,75,13,30,50,51,0,0,44.0,44.125,-0.125,0,1,-0.125,15.216082500652613,15.091082500652613,22.9370742467299,39.0,-22.0,0,1.9061547465398496,0.0
26,49,56,61,42,50,38,69,82,29,50,66,31,68,32,51,42,1,1,55.875,46.125,9.75,1,1,-9.75,15.288339783421002,5.5383397834210015,16.223054582907622,40.0,-18.0,4,1.9061547465398496,0.0
26,84,57,18,59,49,55,71,73,67,47,54,74,48,54,67,51,0,0,58.25,57.75,0.5,1,0,-0.5,15.235922464141558,14.735922464141558,17.356554957709783,22.0,-36.0,4,1.9061547465398496,0.5
26,43,55,66,31,29,53,76,15,54,41,47,38,68,36,43,42,0,0,46.0,46.125,-0.125,0,1,-0.125,15.656601376629178,15.531601376629178,23.33151034545342,33.0,-39.0,0,2.0794415416798357,0.0
26,19,60,75,47,27,52,70,42,56,42,66,35,51,40,46,54,0,1,49.0,48.75,0.25,1,1,-0.25,15.023869896490273,14.773869896490273,20.48627589387588,24.0,-37.0,2,1.9061547465398496,0.0
26,71,65,98,53,57,55,55,25,60,65,74,68,50,63,59,44,0,1,59.875,60.375,-0.5,0,0,-0.5,15.435349040433131,14.935349040433131,13.275918047351754,24.0,-19.0,-1,2.0794415416798357,0.5
26,30,61,63,55,71,37,52,33,25,23,28,57,45,39,66,40,1,0,50.25,40.375,9.875,1,0,-9.875,15.610760177945638,5.735760177945638,18.850978091335207,38.0,-14.0,0,1.9061547465398496,9.875
26,93,37,40,51,35,66,35,46,26,52,47,56,54,52,59,54,0,0,50.375,50.0,0.375,1,0,-0.375,15.454098701207608,15.079098701207608,27.34930300757224,67.0,-24.0,-4,2.0794415416798357,0.375
26,73,69,35,52,29,31,63,78,62,42,41,55,71,59,50,54,0,1,53.75,54.25,-0.5,0,0,-0.5,15.209646062066446,14.709646062066446,22.874658467395747,27.0,-42.0,0,2.0794415416798357,0.5
26,33,63,56,47,52,53,83,39,59,61,25,40,50,52,27,27,1,1,53.25,42.625,10.625,1,1,-10.625,15.59259974047518,4.96759974047518,22.560682059725057,56.0,-26.0,6,1.9061547465398496,0.0
26,27,65,38,53,29,54,65,54,42,63,42,79,59,67,40,72,1,0,48.125,58.0,-9.875,0,1,-9.875,15.377337220728432,5.502337220728432,16.427397085357132,25.0,-30.0,-4,2.0794415416798357,0.0
26,41,48,44,54,58,61,32,40,53,79,37,33,35,34,76,27,0,1,47.25,46.75,0.5,1,1,-0.5,15.483324363111862,14.983324363111862,24.889756929307286,27.0,-44.0,2,2.0794415416798357,0.0
26,44,56,45,59,42,45,61,71,53,40,63,55,90,26,36,64,0,0,52.875,53.375,-0.5,0,1,-0.5,15.370426148939398,14.870426148939398,22.399776784602118,25.0,-48.0,2,2.0794415416798357,0.0
26,38,27,59,32,40,46,36,49,22,26,41,84,28,53,35,42,0,1,40.875,41.375,-0.5,0,0,-0.5,15.29651376403569,14.79651376403569,20.994046775217015,18.0,-52.0,4,1.9061547465398496,0.5
26,75,51,46,17,37,70,72,63,47,65,46,49,70,60,47,46,0,1,53.875,53.75,0.125,1,1,-0.125,15.267476324963905,15.142476324963905,22.657435313821377,28.0,-33.0,1,2.0794415416798357,0.0
26,68,16,29,35,44,50,37,44,49,48,55,32,29,59,78,50,1,0,40.375,50.0,-9.625,0,1,-9.625,15.655536826737476,6.030536826737476,20.469107821299882,19.0,-41.0,-2,2.0794415416798357,0.0
26,39,50,39,65,42,43,59,42,48,34,46,34,93,41,44,34,0,0,47.375,46.75,0.625,1,0,-0.625,14.924113597351994,14.299113597351994,23.015959137085726,31.0,-51.0,2,2.0794415416798357,0.625
26,33,71,69,38,68,64,51,65,47,62,28,65,62,28,35,46,1,1,57.375,46.625,10.75,1,1,-10.75,15.594870951694341,4.844870951694341,21.53920843485201,41.0,-27.0,4,2.0794415416798357,0.0
26,43,47,83,57,44,53,24,80,52,43,61,68,38,53,53,62,0,1,53.875,53.75,0.125,1,1,-0.125,15.029831447269572,14.904831447269572,15.422690264671726,22.0,-29.0,1,2.0794415416798357,0.0
26,55,43,36,49,62,56,63,39,22,44,35,62,36,79,45,75,0,0,50.375,49.75,0.625,1,0,-0.625,15.528334317197922,14.903334317197922,22.588368134949455,33.0,-36.0,0,2.0794415416798357,0.625
26,44,50,56,21,55,38,29,66,41,82,62,61,59,52,32,49,1,0,44.875,54.75,-9.875,0,1,-9.875,15.402245507284535,5.527245507284535,17.31644810577504,17.0,-40.0,-4,2.0794415416798357,0.0
26,37,82,76,33,55,40,75,42,67,38,53,59,44,56,66,55,0,1,55.0,54.75,0.25,1,1,-0.25,15.20471418124436,14.95471418124436,24.15445093559363,44.0,-30.0,0,2.0794415416798357,0.0
26,73,60,64,59,69,56,52,24,17,57,68,48,48,57,39,43,1,1,57.125,47.125,10.0,1,1,-10.0,15.491395461136912,5.4913954611369125,20.778594755180148,56.0,-19.0,2,2.0794415416798357,0.0
26,45,36,56,30,53,56,45,40,53,51,31,44,21,28,87,46,0,1,45.125,45.125,0.0,0,0,-0.0,15.4137384606504,15.4137384606504,24.284768889161782,32.0,-42.0,-2,2.0794415416798357,0.0
