subject,sequences_ 1,sequences_ 2,sequences_ 3,sequences_ 4,sequences_ 5,sequences_ 6,sequences_ 7,sequences_ 8,sequences_ 9,sequences_10,sequences_11,sequences_12,sequences_13,sequences_14,sequences_15,sequences_16,responseLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
5,34,41,18,20,44,54,42,60,36,29,54,45,40,63,70,59,0,39.125,49.5,-10.375,0,1,-10.375,15.027613472094187,4.6526134720941865,16.162746517841576,12.0,-36.0,-2,2.0794415416798357
5,45,66,53,57,51,69,94,64,28,44,60,75,47,57,49,68,1,62.375,53.5,8.875,1,1,-8.875,15.172205948158407,6.297205948158407,18.428493562958423,45.0,-18.0,2,2.0794415416798357
5,49,39,31,46,47,77,71,57,88,70,72,59,61,60,45,45,0,52.125,62.5,-10.375,0,1,-10.375,15.387088743488809,5.012088743488809,24.433263699309595,26.0,-41.0,-2,2.0794415416798357
5,41,61,39,83,61,64,65,70,66,48,29,30,48,66,54,70,1,60.5,51.375,9.125,1,1,-9.125,15.420630121150475,6.2956301211504755,20.404886057020754,53.0,-25.0,3,1.9061547465398496
5,55,18,16,47,54,47,42,52,53,58,42,34,45,73,64,32,0,41.375,50.125,-8.75,0,1,-8.75,15.242484486898235,6.492484486898235,20.849160654568326,20.0,-40.0,0,1.9061547465398496
5,67,52,70,62,47,35,83,48,34,29,36,67,64,50,63,44,1,58.0,48.375,9.625,1,1,-9.625,15.458411949485626,5.833411949485626,19.32574384079433,34.0,-17.0,2,2.0794415416798357
5,23,48,52,77,46,64,56,48,42,27,66,52,17,52,35,52,1,51.75,42.875,8.875,1,1,-8.875,15.86912620992935,6.99412620992935,17.445898515123833,29.0,-19.0,2,1.9061547465398496
5,82,47,43,78,57,49,54,56,50,40,34,31,58,77,59,36,1,58.25,48.125,10.125,1,1,-10.125,15.475652921067121,5.350652921067121,21.65893291461978,47.0,-28.0,2,2.0794415416798357
5,46,31,69,43,47,62,24,60,57,64,60,73,33,81,41,55,0,47.75,58.0,-10.25,0,1,-10.25,15.945218719101975,5.695218719101975,16.663958113245485,14.0,-33.0,-2,2.0794415416798357
5,61,61,52,40,53,33,53,81,63,49,46,28,48,26,69,34,0,54.25,45.375,8.875,1,0,-8.875,15.23250362437727,6.357503624377269,16.72152430252697,47.0,-16.0,4,1.9061547465398496
5,67,46,73,80,86,62,49,61,45,65,54,71,61,26,73,52,1,65.5,55.875,9.625,1,1,-9.625,15.067487072059052,5.442487072059052,19.760677493446423,36.0,-24.0,4,1.9061547465398496
5,41,54,54,82,42,72,52,56,62,31,28,60,44,37,38,69,1,56.625,46.125,10.5,1,1,-10.5,15.261607604268518,4.761607604268518,18.848076824970764,35.0,-21.0,2,2.0794415416798357
5,41,69,27,69,56,42,38,35,74,45,57,56,57,37,60,86,0,47.125,59.0,-11.875,0,1,-11.875,16.2294742161702,4.3544742161702,24.281873383246193,24.0,-51.0,-2,2.0794415416798357
5,8,26,38,51,48,46,27,44,51,46,44,63,50,27,59,18,1,36.0,44.75,-8.75,0,0,-8.75,15.152007567755943,6.402007567755943,22.02697210240209,26.0,-43.0,-4,2.0794415416798357
5,72,69,52,46,58,34,61,82,57,46,68,22,64,36,40,54,1,59.25,48.375,10.875,1,1,-10.875,15.871226585659135,4.9962265856591355,15.430793077479848,28.0,-16.0,2,2.0794415416798357
5,37,75,48,52,55,32,36,71,54,49,47,58,41,27,24,14,1,50.75,39.25,11.5,1,1,-11.5,16.451950239004088,4.951950239004088,21.08909670896314,57.0,-17.0,4,2.0794415416798357
5,66,31,32,68,38,45,37,48,10,50,41,57,50,42,35,51,1,45.625,42.0,3.625,1,1,-3.625,14.176124294037493,10.551124294037493,21.679123021930568,56.0,-19.0,0,2.0794415416798357
5,60,34,61,66,26,60,63,44,75,60,41,73,34,68,73,69,0,51.75,61.625,-9.875,0,1,-9.875,15.712919312888149,5.837919312888149,13.336392878136127,20.0,-26.0,-6,1.9061547465398496
5,53,86,46,62,73,55,47,79,75,42,54,76,35,45,44,50,1,62.625,52.625,10.0,1,1,-10.0,15.504300478684401,5.504300478684401,23.11384866265244,44.0,-22.0,2,2.0794415416798357
5,61,26,32,24,26,61,46,43,46,38,34,82,38,48,64,50,0,39.875,50.0,-10.125,0,1,-10.125,15.985279686845228,5.860279686845228,21.22167229508551,15.0,-58.0,-4,1.9061547465398496
5,84,57,51,36,60,55,76,45,57,37,53,30,75,40,43,51,1,58.0,48.25,9.75,1,1,-9.75,15.217862311551295,5.467862311551295,15.746031245999736,33.0,-15.0,2,2.0794415416798357
5,22,55,63,63,61,60,37,52,49,28,25,37,34,44,61,64,1,51.625,42.75,8.875,1,1,-8.875,14.837873836908036,5.962873836908036,24.116578841120894,38.0,-27.0,2,1.9061547465398496
5,28,43,45,53,61,51,66,79,78,65,80,43,64,62,79,47,0,53.25,64.75,-11.5,0,1,-11.5,15.573481734452747,4.073481734452747,23.911294402436685,32.0,-50.0,-4,2.0794415416798357
5,62,60,65,62,55,87,41,39,34,58,39,43,41,33,70,66,1,58.875,48.0,10.875,1,1,-10.875,15.35347409111914,4.478474091119139,26.364926986434078,54.0,-29.0,4,2.0794415416798357
5,72,26,60,45,68,43,43,59,58,68,78,56,50,87,61,43,1,52.0,62.625,-10.625,0,0,-10.625,15.447626570663425,4.8226265706634255,23.296660168358898,18.0,-44.0,-2,1.9061547465398496
5,50,79,64,62,32,50,41,35,64,91,52,51,69,39,56,70,0,51.625,61.5,-9.875,0,1,-9.875,16.16980210144824,6.294802101448241,18.59057220743891,12.0,-37.0,-2,1.9061547465398496
5,63,44,50,35,73,45,78,51,85,45,75,51,81,50,62,78,0,54.875,65.875,-11.0,0,1,-11.0,15.941037189175198,4.941037189175198,13.564659966250536,16.0,-27.0,-6,2.0794415416798357
5,43,68,43,63,55,71,34,39,84,73,45,42,58,61,55,78,0,52.0,62.0,-10.0,0,1,-10.0,15.095253117012204,5.095253117012204,20.682117879946436,21.0,-41.0,-4,2.0794415416798357
5,46,26,33,39,23,63,64,37,52,53,25,69,40,50,76,58,0,41.375,52.875,-11.5,0,1,-11.5,16.27216437150674,4.77216437150674,14.637281168304447,13.0,-30.0,-4,2.0794415416798357
5,50,20,53,39,57,45,56,21,47,51,57,40,34,73,77,38,0,42.625,52.125,-9.5,0,1,-9.5,15.679604586851035,6.179604586851035,16.98528775146303,23.0,-31.0,-4,2.0794415416798357
5,40,86,58,49,42,59,58,37,38,75,64,78,57,87,54,63,0,53.625,64.5,-10.875,0,1,-10.875,16.076768953990722,5.201768953990722,14.819223157777198,11.0,-29.0,-2,2.0794415416798357
5,20,37,46,40,56,60,16,47,63,41,33,56,27,62,59,66,0,40.25,50.875,-10.625,0,1,-10.625,15.82390069904805,5.19890069904805,23.563411786072066,29.0,-43.0,-4,1.9061547465398496
5,39,45,62,49,57,84,36,63,30,57,40,35,35,35,70,57,1,54.375,44.875,9.5,1,1,-9.5,15.344380078712858,5.844380078712858,23.075961518428652,49.0,-34.0,4,1.9061547465398496
5,67,40,51,48,48,26,58,21,43,50,83,59,36,64,47,50,0,44.875,54.0,-9.125,0,1,-9.125,15.262017123128471,6.137017123128471,21.51997618493106,24.0,-38.0,-2,2.0794415416798357
5,64,52,67,64,42,62,83,32,69,69,43,51,51,52,22,42,1,58.25,49.875,8.375,1,1,-8.375,15.635296607356063,7.260296607356063,23.71675304505235,61.0,-17.0,0,2.0794415416798357
5,56,48,51,43,74,58,48,18,22,51,53,22,44,40,56,23,1,49.5,38.875,10.625,1,1,-10.625,15.698062513146859,5.0730625131468585,15.889756920733557,34.0,-8.0,0,2.0794415416798357
5,47,72,30,48,61,55,54,77,45,54,49,62,38,20,37,62,1,55.5,45.875,9.625,1,1,-9.625,14.884975646604197,5.259975646604197,17.363305416884195,35.0,-19.0,4,2.0794415416798357
5,41,63,39,66,53,24,59,59,52,51,27,31,61,48,40,16,1,50.5,40.75,9.75,1,1,-9.75,15.152007567755943,5.402007567755943,21.57400055622508,43.0,-24.0,2,1.9061547465398496
5,48,51,52,59,22,57,31,62,68,25,40,25,39,34,48,18,1,47.75,37.125,10.625,1,1,-10.625,15.474575923106908,4.849575923106908,23.758879918885064,44.0,-20.0,2,1.9061547465398496
5,23,28,44,66,56,48,49,49,51,58,22,25,29,46,35,21,1,45.375,35.875,9.5,1,1,-9.5,14.463171620821393,4.963171620821393,24.596747752497688,41.0,-30.0,4,2.0794415416798357
5,63,58,60,51,56,51,32,17,19,32,56,29,62,26,40,38,1,48.5,37.75,10.75,1,1,-10.75,15.819292019556375,5.069292019556375,20.474068965401088,44.0,-21.0,2,2.0794415416798357
5,69,52,73,47,35,31,40,37,40,45,48,56,83,49,60,77,0,48.0,57.25,-9.25,0,1,-9.25,15.772866997896525,6.522866997896525,26.31420718927325,29.0,-48.0,-2,2.0794415416798357
5,69,39,19,50,56,40,59,45,64,49,76,49,43,80,64,36,0,47.125,57.625,-10.5,0,1,-10.5,15.936854562093906,5.436854562093906,23.366642891095847,13.0,-57.0,0,2.0794415416798357
5,39,41,30,55,25,72,53,30,51,65,64,35,37,38,74,63,0,43.125,53.375,-10.25,0,1,-10.25,15.918542646863123,5.6685426468631235,23.09085316743407,34.0,-34.0,-4,1.9061547465398496
5,50,52,38,52,18,66,35,49,53,69,59,61,36,47,48,81,0,45.0,56.75,-11.75,0,1,-11.75,15.028306624500313,3.2783066245003134,14.113380176272443,19.0,-32.0,-6,2.0794415416798357
5,40,40,42,28,52,46,63,74,26,68,50,27,29,30,29,48,1,48.125,38.375,9.75,1,1,-9.75,15.273069981724914,5.523069981724914,19.044356119333624,34.0,-28.0,4,2.0794415416798357
5,36,74,63,54,84,76,67,51,58,45,51,40,48,60,82,38,1,63.125,52.75,10.375,1,1,-10.375,15.346959525152423,4.971959525152423,18.54007483803666,36.0,-22.0,4,2.0794415416798357
5,59,36,52,53,43,79,63,80,52,51,33,64,75,42,44,34,1,58.125,49.375,8.75,1,1,-8.75,15.264337522473747,6.514337522473747,25.033727249452888,46.0,-32.0,2,1.9061547465398496
5,69,44,36,60,19,51,59,52,40,69,63,49,60,44,83,67,0,48.75,59.375,-10.625,0,1,-10.625,15.536918398876058,4.9119183988760575,22.203251451082565,29.0,-41.0,-2,2.0794415416798357
5,28,48,54,26,64,45,47,26,64,15,53,63,41,52,52,39,0,42.25,47.375,-5.125,0,1,-5.125,14.7522597139105,9.6272597139105,23.229493644933374,33.0,-37.0,-2,2.0794415416798357
5,45,40,37,22,71,46,26,29,39,39,62,60,34,21,37,65,0,39.5,44.625,-5.125,0,1,-5.125,15.320873560821088,10.195873560821088,25.75576391800484,37.0,-38.0,0,2.0794415416798357
5,53,47,53,23,61,53,19,39,59,39,58,74,62,34,62,40,0,43.5,53.5,-10.0,0,1,-10.0,15.095253117012204,5.095253117012204,22.74313083108832,19.0,-51.0,-4,1.9061547465398496
5,37,50,63,44,39,71,65,29,63,27,32,32,39,31,33,64,1,49.75,40.125,9.625,1,1,-9.625,15.286023027589616,5.661023027589616,26.02372715427212,40.0,-35.0,3,2.0794415416798357
5,77,65,42,72,69,35,49,71,26,36,65,50,70,41,63,61,1,60.0,51.5,8.5,1,1,-8.5,15.851393209010578,7.351393209010578,22.940139493908923,51.0,-23.0,0,2.0794415416798357
5,42,68,42,76,28,51,60,59,63,46,73,75,44,48,78,42,0,53.25,58.625,-5.375,0,1,-5.375,15.18099140372591,9.80599140372591,17.797032758299906,22.0,-31.0,0,2.0794415416798357
5,57,35,16,16,35,24,52,47,50,65,41,24,66,32,55,37,0,35.25,46.25,-11.0,0,1,-11.0,16.097618871539147,5.097618871539147,15.016657417681207,10.0,-31.0,-4,1.9061547465398496
5,83,61,71,65,63,58,37,36,34,69,23,55,49,44,51,62,1,59.25,48.375,10.875,1,1,-10.875,15.90479487450247,5.029794874502469,25.462901935953806,49.0,-26.0,2,1.9061547465398496
5,54,81,40,39,74,65,59,74,53,39,54,66,73,38,45,29,1,60.75,49.625,11.125,1,1,-11.125,15.846003702300884,4.721003702300884,24.11139512761549,45.0,-27.0,4,1.9061547465398496
5,66,57,27,44,42,68,63,59,62,94,63,59,56,58,73,42,0,53.25,63.375,-10.125,0,1,-10.125,15.111667677658875,4.986667677658875,18.610732790516337,17.0,-37.0,-2,2.0794415416798357
5,34,38,32,40,27,66,62,59,55,57,79,51,47,51,68,29,0,44.75,54.625,-9.875,0,1,-9.875,15.326311798124602,5.4513117981246015,22.11581730345953,30.0,-47.0,-4,2.0794415416798357
5,41,34,26,8,41,46,46,53,78,36,50,29,46,44,38,41,1,36.875,45.25,-8.375,0,0,-8.375,14.649089846585463,6.274089846585463,16.069672523110107,12.0,-37.0,-2,2.0794415416798357
5,39,42,75,53,69,49,41,67,37,60,64,42,32,52,47,18,1,54.375,44.0,10.375,1,1,-10.375,15.12269266147181,4.74769266147181,20.987719623627527,49.0,-18.0,2,1.9061547465398496
5,70,84,59,54,72,49,37,49,46,62,46,39,46,29,44,77,0,59.25,48.625,10.625,1,0,-10.625,15.446547618588864,4.821547618588864,17.535232390818205,26.0,-28.0,4,2.0794415416798357
5,33,48,50,26,58,70,34,46,60,34,38,63,70,62,42,68,0,45.625,54.625,-9.0,0,1,-9.0,14.619051496819711,5.619051496819711,17.839562774911272,14.0,-37.0,-2,2.0794415416798357
5,78,70,36,53,60,48,71,79,52,78,32,61,37,37,58,61,1,61.875,52.0,9.875,1,1,-9.875,15.834429786596884,5.959429786596884,12.15974403513495,26.0,-8.0,4,1.9061547465398496
5,31,54,58,33,41,65,63,32,38,60,72,69,80,54,48,39,0,47.125,57.5,-10.375,0,1,-10.375,15.434674167816652,5.059674167816652,18.13792642503547,15.0,-39.0,-4,1.9061547465398496
5,26,49,69,26,40,55,43,32,32,56,37,52,74,41,56,72,0,42.5,52.5,-10.0,0,1,-10.0,15.539197748489677,5.539197748489677,22.655021518418383,32.0,-40.0,-4,2.0794415416798357
5,41,27,27,70,33,48,51,51,49,73,44,52,62,42,68,26,0,43.5,52.0,-8.5,0,1,-8.5,15.123932469213598,6.623932469213598,22.377444000600246,25.0,-46.0,-2,1.9061547465398496
5,56,33,57,47,52,77,53,79,24,53,49,46,32,54,73,50,1,56.75,47.625,9.125,1,1,-9.125,15.188674508769134,6.063674508769134,19.34190722240183,32.0,-20.0,4,1.9061547465398496
5,24,42,34,36,67,35,65,36,60,60,53,76,27,40,40,58,1,42.375,51.75,-9.375,0,0,-9.375,15.635296607356063,6.260296607356063,26.48555030577994,40.0,-40.0,-4,2.0794415416798357
5,69,56,51,54,66,26,47,78,47,38,65,59,39,52,19,42,1,55.875,45.125,10.75,1,1,-10.75,15.58631878710728,4.836318787107279,21.182244923520265,36.0,-26.0,2,2.0794415416798357
5,44,50,86,54,63,42,46,42,50,23,35,44,65,25,59,50,1,53.375,43.875,9.5,1,1,-9.5,15.387765703094564,5.887765703094564,20.21756661915573,51.0,-13.0,0,2.0794415416798357
5,34,70,77,70,57,71,47,46,32,36,54,62,76,33,51,43,1,59.0,48.375,10.625,1,1,-10.625,15.86912620992935,5.24412620992935,18.30257837027341,38.0,-19.0,4,2.0794415416798357
5,25,38,44,34,47,58,75,50,58,40,49,56,41,62,70,88,0,46.375,58.0,-11.625,0,1,-11.625,16.23255473834397,4.607554738343971,15.976056303105594,6.0,-38.0,-4,2.0794415416798357
5,53,62,31,53,69,77,62,44,41,37,55,22,65,51,37,60,1,56.375,46.0,10.375,1,1,-10.375,14.887214872724403,4.512214872724403,19.422522364512805,31.0,-24.0,4,1.9061547465398496
5,25,53,54,67,45,46,55,70,83,51,46,60,57,88,64,51,0,51.875,62.5,-10.625,0,1,-10.625,15.219368142819421,4.594368142819421,24.81903251539028,19.0,-58.0,0,2.0794415416798357
5,60,62,51,63,50,76,55,95,62,71,35,60,56,54,33,69,1,64.0,55.0,9.0,1,1,-9.0,14.850364754218441,5.850364754218441,13.143439428094915,26.0,-9.0,2,1.9061547465398496
5,53,74,68,36,31,50,58,71,50,48,34,42,47,31,77,33,1,55.125,45.25,9.875,1,1,-9.875,15.668306651751916,5.793306651751916,20.97282467861685,38.0,-19.0,2,2.0794415416798357
5,41,62,77,46,57,82,69,59,79,65,50,42,61,33,43,51,1,61.625,53.0,8.625,1,1,-8.625,14.650227529518668,6.025227529518668,24.392301551924124,49.0,-38.0,2,2.0794415416798357
5,70,26,41,68,60,49,61,52,47,44,29,55,58,63,69,32,1,53.375,49.625,3.75,1,1,-3.75,14.142135623730951,10.392135623730951,14.652218262092603,23.0,-18.0,2,2.0794415416798357
5,19,43,22,53,46,52,58,30,55,32,59,27,72,56,51,48,0,40.375,50.0,-9.625,0,1,-9.625,15.056421664304349,5.431421664304349,21.753950790603533,26.0,-37.0,-2,2.0794415416798357
5,49,45,65,40,29,32,69,52,52,16,40,23,45,53,21,53,1,47.625,37.875,9.75,1,1,-9.75,15.303594349041012,5.553594349041012,22.37604746151563,48.0,-21.0,0,2.0794415416798357
5,43,47,56,52,79,53,33,35,31,28,36,40,37,58,25,64,0,49.75,39.875,9.875,1,0,-9.875,14.666145824085254,4.791145824085254,19.244723302765358,42.0,-29.0,4,1.9061547465398496
5,77,67,43,52,90,56,68,66,67,37,50,53,81,68,50,37,1,64.875,55.375,9.5,1,1,-9.5,15.422386326376342,5.922386326376342,14.654350889752845,30.0,-12.0,2,2.0794415416798357
5,46,54,84,58,61,83,49,56,41,56,76,49,25,66,43,55,1,61.375,51.375,10.0,1,1,-10.0,15.487091398968367,5.487091398968367,11.157956802210698,36.0,-2.0,6,2.0794415416798357
5,77,52,44,78,68,65,38,66,67,32,54,45,45,53,41,77,1,61.0,51.75,9.25,1,1,-9.25,14.943783545898498,5.693783545898498,15.031217515557413,33.0,-11.0,2,2.0794415416798357
5,28,31,30,55,25,43,66,28,59,41,64,23,50,37,57,66,1,38.25,49.625,-11.375,0,0,-11.375,15.61396276841127,4.23896276841127,23.430415595972683,32.0,-38.0,-2,2.0794415416798357
5,31,34,50,43,28,65,59,19,18,16,46,46,26,40,46,52,1,41.125,36.25,4.875,1,1,-4.875,14.781604558820174,9.906604558820174,16.639091772089003,25.0,-33.0,4,1.9061547465398496
5,52,28,46,39,76,45,29,58,58,26,78,57,55,52,61,67,0,46.625,56.75,-10.125,0,1,-10.125,15.700185773847815,5.575185773847815,16.442608521764424,21.0,-32.0,-4,1.9061547465398496
5,52,52,21,37,69,39,52,35,65,28,63,72,48,42,47,65,0,44.625,53.75,-9.125,0,1,-9.125,15.016518682215706,5.891518682215706,23.566064054058753,24.0,-42.0,-2,2.0794415416798357
5,39,41,51,62,60,74,28,54,46,15,30,47,59,52,31,50,1,51.125,41.25,9.875,1,1,-9.875,15.025395169512182,5.150395169512182,11.836780601160097,26.0,-7.0,4,2.0794415416798357
5,66,48,26,63,59,62,62,35,55,38,53,32,16,52,53,33,1,52.625,41.5,11.125,1,1,-11.125,15.101738310538956,3.9767383105389555,19.21872459347914,43.0,-27.0,6,1.9061547465398496
5,74,49,36,51,56,38,48,78,65,46,61,42,69,92,59,73,0,53.75,63.375,-9.625,0,1,-9.625,15.769036115121304,6.144036115121304,20.266582716383144,9.0,-54.0,0,1.9061547465398496
5,34,42,30,55,61,57,44,19,74,62,29,44,36,40,59,64,0,42.75,51.0,-8.25,0,1,-8.25,15.331340450201997,7.081340450201997,24.34517405975977,25.0,-45.0,0,2.0794415416798357
5,68,56,40,52,53,28,32,68,34,25,54,36,11,54,43,53,1,49.625,38.75,10.875,1,1,-10.875,15.816526167272002,4.941526167272002,23.475718838834307,42.0,-26.0,2,2.0794415416798357
5,45,32,48,65,49,55,18,60,86,56,56,39,46,66,49,52,0,46.5,56.25,-9.75,0,1,-9.75,15.195942440884233,5.445942440884233,20.589742591882978,26.0,-41.0,-2,2.0794415416798357
5,55,68,53,33,48,81,64,46,40,53,34,41,49,27,39,73,1,56.0,44.5,11.5,1,1,-11.5,15.163552793898049,3.6635527938980488,22.60530911091463,54.0,-27.0,2,1.9061547465398496
5,62,43,54,58,37,24,66,40,49,30,55,60,34,73,56,60,0,48.0,52.125,-4.125,0,1,-4.125,13.954539285360397,9.829539285360397,19.73852514753825,13.0,-49.0,0,1.9061547465398496
5,37,42,55,21,27,72,42,37,57,46,35,41,80,55,39,62,0,41.625,51.875,-10.25,0,1,-10.25,15.783958100974969,5.533958100974969,22.65915929596683,20.0,-53.0,-2,1.9061547465398496
5,65,85,51,46,71,43,53,70,47,33,62,36,55,54,79,49,1,60.5,51.875,8.625,1,1,-8.625,14.774837844569845,6.149837844569845,22.770251974890396,52.0,-26.0,2,1.9061547465398496
5,28,47,58,46,31,20,48,59,64,51,48,70,24,52,63,56,0,42.125,53.5,-11.375,0,1,-11.375,14.896168411149672,3.521168411149672,16.807271491827578,10.0,-36.0,-2,2.0794415416798357
5,44,57,59,51,72,71,39,83,74,48,29,55,48,63,26,51,1,59.5,49.25,10.25,1,1,-10.25,15.899161403461925,5.649161403461925,19.00493356999703,32.0,-30.0,4,2.0794415416798357
5,44,68,66,58,37,61,42,82,34,58,64,60,45,24,30,57,1,57.25,46.5,10.75,1,1,-10.75,15.848764410304462,5.098764410304462,13.626720074911644,37.0,-8.0,4,1.9061547465398496
5,22,48,32,49,59,61,68,54,43,24,65,46,48,21,31,37,1,49.125,39.375,9.75,1,1,-9.75,15.203069865436168,5.453069865436168,24.324627438051337,40.0,-33.0,4,2.0794415416798357
5,40,50,43,25,33,61,30,68,52,55,57,41,61,75,23,60,0,43.75,53.0,-9.25,0,1,-9.25,15.491395461136912,6.2413954611369125,11.344051304538427,8.0,-28.0,-4,1.9061547465398496
5,55,30,27,70,58,45,58,38,80,49,55,45,83,50,52,49,0,47.625,57.875,-10.25,0,1,-10.25,15.438048235879215,5.188048235879215,17.181021506301654,25.0,-28.0,-4,1.9061547465398496
5,64,78,34,45,47,44,66,48,79,79,58,39,50,55,59,83,0,53.25,62.75,-9.5,0,1,-9.5,15.500537625084709,6.000537625084709,13.784048752090222,7.0,-35.0,-4,2.0794415416798357
5,35,52,52,32,67,67,56,68,55,46,50,82,64,77,83,57,0,53.625,64.25,-10.625,0,1,-10.625,14.933045012097612,4.308045012097612,19.351598771161,11.0,-50.0,0,2.0794415416798357
5,51,30,42,69,78,48,42,43,31,53,27,32,43,62,24,53,0,50.375,40.625,9.75,1,0,-9.75,15.28397853963424,5.533978539634241,21.23528902558192,37.0,-23.0,2,2.0794415416798357
5,47,29,73,35,41,44,28,23,57,48,29,44,27,50,71,48,0,40.0,46.75,-6.75,0,1,-6.75,14.912522701854751,8.162522701854751,24.544602257930357,44.0,-43.0,-4,2.0794415416798357
5,56,37,60,48,62,88,56,68,67,42,49,34,50,64,58,25,1,59.375,48.625,10.75,1,1,-10.75,15.266521105565166,4.516521105565166,16.246153390879947,43.0,-11.0,2,2.0794415416798357
5,58,53,37,30,44,50,75,37,42,54,44,49,72,65,76,33,0,48.0,54.375,-6.375,0,1,-6.375,14.697930693354989,8.322930693354989,13.076099380166855,16.0,-28.0,-4,1.9061547465398496
5,59,69,57,51,74,32,76,70,53,67,68,77,66,49,29,55,1,61.0,58.0,3.0,1,1,-3.0,14.371267631400277,11.371267631400277,21.071307505705477,47.0,-26.0,2,2.0794415416798357
5,41,67,44,77,73,54,51,73,31,50,31,47,47,60,46,74,1,60.0,48.25,11.75,1,1,-11.75,14.988328792764054,3.2383287927640545,11.680646386223666,30.0,-6.0,4,2.0794415416798357
5,68,38,57,65,47,25,68,51,29,64,52,66,59,72,67,82,0,52.375,61.375,-9.0,0,1,-9.0,15.74748657193691,6.747486571936911,24.72347063015223,39.0,-47.0,-2,2.0794415416798357
5,50,51,33,58,79,36,49,53,23,36,35,46,56,66,42,26,1,51.125,41.25,9.875,1,1,-9.875,14.756778103637663,4.881778103637663,17.779464980701754,27.0,-30.0,4,1.9061547465398496
5,44,71,42,44,44,74,48,74,32,62,20,50,50,35,47,65,1,55.125,45.125,10.0,1,1,-10.0,15.482786140312946,5.482786140312946,14.071247279470288,39.0,-6.0,4,1.7328679513998633
5,70,78,36,44,56,67,58,41,61,43,39,43,66,46,19,52,1,56.25,46.125,10.125,1,1,-10.125,15.144718551363047,5.019718551363047,18.29916323223551,39.0,-11.0,2,2.0794415416798357
5,57,69,35,51,26,67,66,55,66,76,41,64,43,76,58,82,0,53.25,63.25,-10.0,0,1,-10.0,15.737428845483835,5.737428845483835,9.340770846134703,8.0,-27.0,-6,1.9061547465398496
5,37,59,75,51,52,34,33,48,43,22,31,61,41,55,34,20,1,48.625,38.375,10.25,1,1,-10.25,14.89966442575134,4.6496644257513395,22.213453130929462,44.0,-21.0,0,2.0794415416798357
5,53,62,42,79,63,50,52,83,46,69,60,64,38,33,26,59,1,60.5,49.375,11.125,1,1,-11.125,15.6906288380464,4.5656288380464005,15.095011593238343,26.0,-18.0,4,2.0794415416798357
5,54,86,49,55,29,62,64,57,28,30,39,40,66,36,70,51,1,57.0,45.0,12.0,1,1,-12.0,16.55294535724685,4.552945357246848,25.25371259834878,56.0,-37.0,4,1.9061547465398496
5,61,32,54,70,69,79,56,61,41,59,31,52,71,66,46,33,1,60.25,49.875,10.375,1,1,-10.375,14.919645884984446,4.544645884984446,16.499526508357746,28.0,-27.0,4,2.0794415416798357
5,58,53,30,32,17,51,61,35,57,64,72,34,58,49,28,65,0,42.125,53.375,-11.25,0,1,-11.25,16.1472391861065,4.8972391861065,23.85241077962561,33.0,-42.0,-2,2.0794415416798357
5,37,34,41,77,48,32,64,51,70,44,45,34,64,53,72,68,0,48.0,56.25,-8.25,0,1,-8.25,15.094701056993477,6.844701056993477,21.09354166563785,43.0,-33.0,-6,2.0794415416798357
5,35,38,44,48,59,35,32,77,52,69,50,38,52,41,54,87,0,46.0,55.375,-9.375,0,1,-9.375,15.78910489335394,6.41410489335394,12.999399024570328,10.0,-31.0,-4,1.9061547465398496
5,37,54,43,60,42,32,78,63,42,76,64,47,78,62,49,74,0,51.125,61.5,-10.375,0,1,-10.375,15.247814050982303,4.872814050982303,20.663600242939275,29.0,-36.0,-4,2.0794415416798357
5,67,51,74,69,47,80,62,39,48,77,59,33,69,39,36,47,0,61.125,51.0,10.125,1,0,-10.125,15.498252589673886,5.373252589673886,24.090649119523533,41.0,-26.0,2,2.0794415416798357
5,23,28,14,48,48,33,58,52,48,27,52,57,18,56,41,53,0,38.0,44.0,-6.0,0,1,-6.0,14.863826335548103,8.863826335548103,21.160103969498827,30.0,-38.0,-2,2.0794415416798357
5,38,17,43,32,49,32,48,70,79,50,52,69,38,52,34,43,1,41.125,52.125,-11.0,0,0,-11.0,15.941037189175198,4.941037189175198,24.23324163210527,27.0,-41.0,-2,2.0794415416798357
5,67,47,78,54,40,81,65,66,71,43,69,33,36,63,54,48,1,62.25,52.125,10.125,1,1,-10.125,14.918528747835692,4.793528747835692,8.053531833922307,21.0,-4.0,6,1.7328679513998633
